63	0.03352928161621094	170	0.1696319580078125
290	0.499830961227417	122	0.11208271980285645
133	0.11217927932739258	58	0.03995323181152344
261	0.3903806209564209	294	0.4557816982269287
473	1.1736276149749756	251	0.35692381858825684
136	0.1289224624633789	118	0.09692525863647461
151	0.15264534950256348	158	0.1544198989868164
184	0.2623631954193115	28	0.00800633430480957
76	0.048636674880981445	87	0.05640149116516113
242	0.3311479091644287	88	0.06450986862182617
8	0.0	18	0.004877328872680664
168	0.17714500427246094	184	0.20968341827392578
136	0.12085342407226562	87	0.05641961097717285
166	0.19378948211669922	190	0.22357511520385742
224	0.30876874923706055	128	0.10508847236633301
269	0.44332337379455566	176	0.17850279808044434
82	0.05655646324157715	30	0.015122175216674805
161	0.16167926788330078	141	0.13156771659851074
155	0.1557011604309082	39	0.024000883102416992
136	0.11204361915588379	45	0.024723529815673828
113	0.08833742141723633	121	0.09608983993530273
134	0.11258411407470703	201	0.2514204978942871
191	0.23812317848205566	80	0.05623888969421387
37	0.017652511596679688	269	0.4040203094482422
106	0.09556126594543457	44	0.024028539657592773
200	0.2564888000488281	206	0.26564812660217285
261	0.4538381099700928	275	0.3989560604095459
205	0.2582993507385254	35	0.016178369522094727
122	0.11246633529663086	52	0.0240018367767334
71	0.0401914119720459	44	0.015999794006347656
96	0.06402373313903809	26	0.008014917373657227
47	0.016031265258789062	48	0.024071693420410156
170	0.20279598236083984	196	0.22759056091308594
145	0.12848925590515137	106	0.08889985084533691
152	0.12143087387084961	152	0.152878999710083
126	0.096038818359375	28	0.01600050926208496
86	0.07213926315307617	105	0.08878493309020996
284	0.45921921730041504	205	0.24124479293823242
181	0.19256925582885742	54	0.04802656173706055
213	0.32441234588623047	212	0.2567017078399658
228	0.325725793838501	137	0.12829136848449707
427	0.9797983169555664	150	0.18392682075500488
302	0.4592280387878418	113	0.08179402351379395
166	0.20023822784423828	155	0.1531515121459961
110	0.08564186096191406	273	0.37972307205200195
49	0.024105310440063477	91	0.06390118598937988
117	0.09614276885986328	90	0.06433486938476562
80	0.04877972602844238	330	0.5599148273468018
247	0.3377256393432617	32	0.016913414001464844
174	0.2042994499206543	94	0.06476116180419922
235	0.3468928337097168	129	0.11342310905456543
106	0.08852052688598633	63	0.03815436363220215
121	0.09897351264953613	91	0.0651402473449707
253	0.35677075386047363	271	0.41931867599487305
248	0.380521297454834	203	0.24758315086364746
213	0.25069165229797363	153	0.17127299308776855
60	0.04010963439941406	108	0.08997297286987305
174	0.18301773071289062	222	0.31539416313171387
32	0.014124393463134766	83	0.05693531036376953
283	0.5112988948822021	122	0.12032151222229004
305	0.5645458698272705	129	0.10611701011657715
153	0.16618561744689941	213	0.2732968330383301
136	0.13587164878845215	239	0.3189547061920166
109	0.09649991989135742	85	0.05641579627990723
144	0.1513071060180664	157	0.14461088180541992
220	0.3376431465148926	67	0.03998589515686035
90	0.06323003768920898	186	0.1924726963043213
114	0.09666585922241211	54	0.040798187255859375
501	1.299424409866333	146	0.11979508399963379
66	0.048821449279785156	33	0.01621556282043457
47	0.024010181427001953	88	0.05639052391052246
107	0.07926583290100098	213	0.2576608657836914
148	0.15285944938659668	99	0.07309341430664062
324	0.6054041385650635	302	0.4813880920410156
211	0.27152132987976074	112	0.07213926315307617
158	0.20646286010742188	212	0.2844870090484619
170	0.1931743621826172	95	0.07307767868041992
71	0.046700477600097656	187	0.21949172019958496
60	0.035242557525634766	87	0.06516814231872559
146	0.14592981338500977	109	0.08112144470214844
287	0.47752833366394043	116	0.09773588180541992
410	0.8988630771636963	30	0.007036685943603516
209	0.24475646018981934	68	0.03225517272949219
201	0.20856642723083496	56	0.024001121520996094
131	0.12880611419677734	91	0.05633687973022461
338	0.6142053604125977	160	0.17681217193603516
239	0.3644528388977051	142	0.16771340370178223
135	0.12665510177612305	276	0.44441747665405273
98	0.06731772422790527	23	0.008027315139770508
448	1.0489957332611084	98	0.07304978370666504
219	0.3160579204559326	46	0.03230643272399902
158	0.15923714637756348	113	0.08939862251281738
320	0.5312244892120361	108	0.10354471206665039
196	0.22115564346313477	27	0.01162862777709961
101	0.08060765266418457	46	0.02431941032409668
116	0.08841156959533691	197	0.23816347122192383
22	0.008103132247924805	101	0.08834266662597656
74	0.030184507369995117	39	0.023906946182250977
198	0.2746131420135498	263	0.3838791847229004
72	0.032009124755859375	154	0.1448225975036621
68	0.03661298751831055	63	0.05656599998474121
134	0.11607146263122559	178	0.21432948112487793
127	0.11400628089904785	76	0.056958675384521484
62	0.03505563735961914	15	0.006014585494995117
72	0.0482330322265625	92	0.05732440948486328
224	0.2825000286102295	100	0.07251787185668945
143	0.14252662658691406	109	0.08851361274719238
349	0.6757111549377441	132	0.11343193054199219
131	0.11300897598266602	77	0.04871106147766113
211	0.2893390655517578	82	0.06073117256164551
60	0.03200197219848633	114	0.08855509757995605
73	0.07225728034973145	21	0.031903982162475586
61	0.024101972579956055	89	0.05622506141662598
244	0.32880663871765137	210	0.2491908073425293
123	0.09610819816589355	97	0.06408309936523438
169	0.18301844596862793	179	0.21974587440490723
374	0.7707352638244629	274	0.43030691146850586
111	0.07015776634216309	159	0.15218424797058105
114	0.10835862159729004	81	0.04913592338562012
236	0.4060096740722656	220	0.28475451469421387
